Munchies	1987
My Demon Lover	1987
The Catered Affair	1956
The Naughty Girl	1955
The Fifth Musketeer	1979
Firepower	1979
The Fish That Saved Pittsburgh	1979
Dhoom	2004
Diary of a Mad Black Woman	2005
A Girl Is a Girl	1999
A Force of One	1979
Cockleshell Heroes	1956
Come Next Spring	1956
The Concert for Bangladesh	1972
French Postcards	1979
The Conqueror	1956
Journey to the Sun	1999
The Court Jester	1956
The Frisco Kid	1979
Deterrence	2000
Human Traffic	2000
Dev	2004
101 Reykjavik	2000
Harry Potter and the Prisoner of Azkaban	2004
Zodiac	2007
The Final Cut	2004
Sabotage!	2000
The Gingerdead Man	2005
Let the Devil Wear Black	1999
Flamenco Women	1997
Junked	1999
Thieves and Liars	2005
See How They Run	2002
Scenes De Crimes	2000
Selon Matthieu	2000
The 24th Day	2004
27 Missing Kisses	2000
The Wild Dogs	2002
Y.M.I.	2008
Matchstick Men	2003
Southern Comfort	2001
Signs & Wonders	2001
Billboard Dad	1998
Mille Mois	2003
The Book of Life	1998
The Blade	1995
The Darien Gap	1995
Die Another Day	2002
Big Trouble	2002
Dead Cold	1995
The Clandestine Marriage	1998
Dead Presidents	1995
Stephen King's Riding the Bullet	2004
Deadly Outbreak	1996
Deadly Past	1994
Rosemary's Baby	1968
Rosie	1968
Nice Girls Don't Explode	1987
The City of Lost Souls	2000
Salt and Pepper	1967
Night of the Demons	1988
Nightflyers	1987
Nightforce	1986
The Demolitionist	1995
Denise Calls Up	1995
Desert Winds	1995
Crime in the Streets	1956
Douches Froides	2005
The Chocolate Soldier	1941
Destination Vegas	1995
Destiny Turns on the Radio	1995
No Man's Land	1987
Devil in a Blue Dress	1995
A Cry in the Night	1956
D-Day, the Sixth of June	1956
The Scalphunters	1968
No Way Out	1987
North Shore	1987
Digital Man	1995
Dance With Me, Henry!	1956
Dillinger and Capone	1995
The Sea Gull	1968
Going in Style	1979
Nowhere to Hide	1987
Ding Dong	1995
Fait Accompli	1999
Number One with a Bullet	1987
Sebastian	1968
Secret Ceremony	1968
The Secret Life of an American Wife	1968
The Secret War of Harry Frigg	1968
Goldengirl	1979
Nuts	1987
Good Guys Wear Black	1978
Good Luck, Miss Wyckoff	1971
Dark Eyes	1987
Don Juan DeMarco	1995
The Doom Generation	1995
Diane	1955
Sergeant Ryker	1968
The Sergeant	1968
The Flintstones in Viva Rock Vegas	2000
Omega Syndrome	1987
The Great Santini	1979
Open House	1987
Terror at the Opera	1987
Dr. Jekyll and Ms. Hyde	1995
Dracula: Dead and Loving It	1995
Don't Knock the Rock	1956
The Beales of Grey Gardens	2006
The Shakiest Gun in the West	1968
Shalako	1968
The Shoes of the Fisherman	1968
The Great Train Robbery	1979
Orphans	1987
Earth vs. the Flying Saucers	1956
Health	1980
Outrageous Fortune	1987
H.O.T.S.	1979
Overboard	1987
The Eddy Duchin Story	1956
Elena and Her Men	1956
Haine	1979
Hair	1979
Hanover Street	1979
Hardcore	1979
Head Over Heels	1979
The Kid with X-Ray Eyes	1999
Kill by Inches	1999
Saturn 3	1980
Australian Rules	2002
Japanese Story	2003
Juha	1999
Kedma	2003
Climates	2006
The House of Mirth	2000
Pitbull	2005
The Prisoner of Second Avenue	1974
Scent of a Woman	1974
Farewell to Harry	2002
Atonement	2007
The Dead Girl	2006
Dandelions	1974
Long Gone	2003
Henna	1998
Sweet November	2001
Fanny and Elvis	1999
A Gentleman's Game	2001
Finding Forrester	2001
Act of Vengeance	1974
From the Edge of the City	2000
Samurai Gold Seekers	1965
Who Is Cletis Tout?	2002
Detour	1998
The Return of the Pink Panther	1975
Terminus Paradis	1998
50 Ways of Saying Fabulous	2006
American Masters	1999
America at the Movies	1976
The Little Traitor	2009
The Musketeer	2001
Conversations With God	2006
The Atrocity Exhibition	2000
Driftwood	1997
The Girls' Room	2000
Donnie Darko	2004
Shame	1968
Skidoo	1968
Paramedics	1988
Village of Dreams	1995
Hellboy	2004
Beatrice	1988
Sol Madrid	1968
Pelle the Conqueror	1988
Penitentiary III	1987
Pirates of the Caribbean: The Curse of the Black Pearl	2003
The Big Animal	2004
Speedway	1968
The Split	1968
Eldorado	1995
Personal Services	1987
Elisa	1995
The Fastest Gun Alive	1956
Female Jungle	1955
Star!	1968
Stay Away, Joe	1968
The Pick-Up Artist	1987
Finger of Guilt	1956
The First Traveling Saleslady	1956
The Subject Was Roses	1968
Submarine X-1	1969
The Pink Chiquitas	1987
Hot Stuff	1979
Hot T-Shirts	1979
Pinocchio and the Emperor of the Night	1987
The New Adventures of Pippi Longstocking	1988
England, My England	1995
The Englishman Who Went up a Hill but Came Down a Mountain	1995
Entre Pancho Villa Y Una Mujer Desnuda	1996
Forbidden Planet	1956
Foreign Intrigue	1956
Forever, Darling	1956
Sweet November	1968
The Swimmer	1968
Sympathy for the Devil	1968
Beau Jest	2007
Hurricane	1979
Repentance	1987
Police Academy 4: Citizens on Patrol	1987
Alien Visitor	1995
Friendly Persuasion	1956
Targets	1968
Teorema	1968
Positive I.D.	1987
Full of Life	1956
Student Affairs	1988
Gaby: A True Story	1987
Therese and Isabell	1968
They Came to Rob Las Vegas	1968
The Thomas Crown Affair	1968
The In-Laws	1979
A Prayer for the Dying	1987
Fragile	2005
Prettykill	1987
Evil Obsession	1996
Prick Up Your Ears	1987
Prince of Darkness	1987
The Princess Academy	1987
The Princess Bride	1987
Expect No Mercy	1995
Gervaise	1957
Summer of the Monkeys	1998
Tiger by the Tail	1968
The Principal	1987
Giant	1956
The Girl Can't Help It	1956
The Girl He Left Behind	1956
Sorceress II: The Temptress	1996
The Retaliator	1987
Banking on Heaven	2006
Bella	2007
Great Day in the Morning	1956
Jaguar Lives!	1979
The Jerk	1979
Private Fears in Public Places	2007
The Great Man	1956
Inside Amy	1975
Gunslinger	1956
The Journalist	1977
The Harder They Fall	1956
Just You and Me, Kid	1979
Love Stinks	1999
Blindsight	2008
Levity	2003
Disintegration	2007
Laura	1988
The Road to Guantanamo	2006
China: The Panda Adventure	2001
My Life on Ice	2002
Enron: The Smartest Guys in the Room	2005
What Boys Like	2004
Jacques Brel is Alive and Well and Living in Paris	1975
The Savage Is Loose	1974
Savage Sisters	1974
Neo Ned	2005
Girl	2002
The Flower in His Mouth	1975
Havoc	2005
The Item	1999
The Second Coming of Suzanne	1974
Seizure	1974
Geronimo: An American Legend	1993
Gettysburg	1993
Ghost in the Machine	1993
Judy Berlin	2000
Que Faisaient Les Femmes Pendant Que L'Homme Marchait Sur La Lune?	2000
Shanks	1974
Forgiving Dr. Mengele	2006
Charlotte's Web	2006
Shriek of the Mutilated	1974
God's Lonely Man	1996
I Dreamed of Africa	2000
The Good Son	1993
In Dark Places	1997
Sizzle Beach, U.S.A.	1986
Incontri Proibiti	1998
Interceptor Force	1999
Grief	1993
Gross Misconduct	1993
Andel Exit	2001
Groundhog Day	1993
An American Haunting	2006
Grumpy Old Men	1993
Guilty as Sin	1993
Three Times	2006
Kilometer Zero	2005
Boesman and Lena	2000
The Minus Man	1999
The Spikes Gang	1974
The Ant Bully	2006
Aquamarine	2006
Half Japanese: The Band that Would Be King	1993
Hard Target	1993
Last to Surrender	1998
Sugar Hill	1993
Minority Report	2002
The Harvest	1993
Hatachi No Binetsu	1993
The Hawk	1993
The Lord of the Rings: The Return of the King	2003
The Lord of the Rings: The Two Towers	2003
Hear No Evil	1993
Heart and Souls	1993
13 Moons	2003
About a Boy	2002
Road Kill	1999
Heaven	2002
Spirits of the Dead	1968
Psychos in Love	1987
Crime & Punishment in Suburbia	2000
American Experience	1987
Radio Days	1987
Rage of Honor	1987
Raising Arizona	1987
Real Men	1987
Helen of Troy	1955
Hell in Korea	1956
Imaginary Heroes	2004
Tanya	1974
High Society	1956
Hour of the Wolf	1968
The Kids Are Alright	1979
Rowing with the Wind	1987
Hollywood or Bust	1956
Kramer vs. Kramer	1979
Return to Horror High	1987
A Return to Salem's Lot	1987
Revenge of the Nerds II: Nerds in Paradise	1987
Journey to the Center of the Earth	2008
The Art of War	2000
Le Vieil Homme et l'Enfant	1968
Villa Rides	1968
Lake of Fire	2007
Muppets From Space	1999
The Lady in Red	1979
The Guatemalan Handshake	2005
Asunder	1999
Made in Jamaica	2006
RoboCop	1987
Robot Carnival	1987
The Last Embrace	1979
Rock 'n' Roll Nightmare	1986
Rolling Vengeance	1987
Miss Potter	2007
Voyage to the Planet of Prehistoric Women	1966
Ill Met by Moonlight	1957
What's So Bad About Feeling Good?	1968
Off the Menu: The Last Days of Chasen's	1998
Once We Were Strangers	1997
The Late Great Planet Earth	1978
The Rosary Murders	1987
Laura	1980
Roxanne	1987
Invasion of the Body Snatchers	1956
Invitation to the Dance	1956
The Iron Petticoat	1956
The Prisoner or: How I Planned to Kill Tony Blair	2007
The Legacy	1978
The Running Man	1987
Russkies	1987
It Conquered the World	1956
The Whole Nine Yards	2000
The Prestige	2006
Quale Amore	2006
Johnny Concho	1956
Julie	1956
Monty Python's Life of Brian	1979
Private Practices: The Story of a Sex Surrogate	1985
A Little Romance	1979
The Omega Connection	1979
Long Weekend	1978
Lost and Found	1979
Love and Bullets	1979
Love at First Bite	1979
Mona Lisa Smile	2003
Lovespell	1983
Luna	1979
Ice Age 2: The Meltdown	2006
England!	2000
Angel Eyes	2001
Stavisky	1974
Steppenwolf	1974
Seven Times Lucky	2004
Sugar Hill	1974
The Sugarland Express	1974
The Super Cops	1974
Superdad	1974
The Goddess of 1967	2000
Swallows and Amazons	1974
Sweet Movie	1974
Swinging Cheerleaders	1974
Hellbound	1994
Hexed	1993
Electra, My Love	1974
Hidden Obsession	1992
Rudolph the Red-Nosed Reindeer: The Movie	1998
Saving Grace	1998
The Taking of Pelham One Two Three	1974
The Tamarind Seed	1974
Hocus Pocus	1993
On the Ropes	1999
Totally Blonde	2001
Osmosis Jones	2001
The Teacher	1974
The Terminal Man	1974
A Home of Our Own	1993
Homeward Bound: The Incredible Journey	1993
That's Entertainment	1974
Thieves like Us	1974
Thomasine & Bushrod	1974
Hot Shots! Part Deux	1993
The Advocate	1993
A House in the Hills	1993
Detektor	2000
Code Unknown	2000
Three the Hard Way	1974
Thunderbolt and Lightfoot	1974
The House of the Spirits	1993
Household Saints	1993
The Wedding Banquet	1993
The Puppetmaster	1993
A Soul Haunted by Painting	1994
Manolete	2008
Julie Walking Home	2001
Pelisky	1999
Once Upon a Time in China IV	1993
Huck and the King of Hearts	1994
Golden Balls	1993
The Process	2003
Below	2002
My Name Is Joe	1999
Beonjijeompeureul Hada	2001
Vampire Hunter D	1985
Progeny	1998
The Ice Runner	1993
Renegade	2004
In Custody	1994
Lumumba	2001
Running Woman	1998
Where Were You When the Lights Went Out?	1968
Vanished	1994
The Stranger	1987
Wild in the Streets	1968
The Wild, Wild World of Jayne Mansfield	1968
Mostly Martha	2002
Mehanizam	2000
Will Penny	1968
Chop Suey	2001
Hatchet	2007
The Winter's Tale	1968
With Six You Get Eggroll	1968
Yellow Submarine	1968
The Young Runaways	1968
Yours, Mine and Ours	1968
Salvation	1987
Sammy and Rosie	1987
Hide and Creep	2004
Scenes from the Goldmine	1987
The Killer Is Loose	1956
The Killing	1956
The King and Four Queens	1956
The King and I	1956
Scorpion	1986
A Kiss Before Dying	1956
Mad Max	1979
The Magician of Lublin	1979
September	1987
The Main Event	1979
Malibu High	1979
I Still Know What You Did Last Summer	1998
A Simple Curve	2005
The Last Frontier	1955
The Last Hunt	1956
Mind the Gap	2004
A Man, a Woman and a Bank	1979
Manhattan	1979
Mani Di Velluto	1979
Shy People	1987
The Sicilian	1987
Shut Up & Sing	2006
Siesta	1987
The Lieutenant Wore Skirts	1956
Lisbon	1956
Silent Night, Deadly Night Part 2	1987
Love Me Tender	1956
Lust for Life	1956
My Architect	2003
Meetings with Remarkable Men	1979
30, Still Single: Contemplating Suicide	1999
Sister, Sister	1987
The Settlement	1999
Seven	1979
Slamdance	1987
Slammer Girls	1987
You've Got Mail	1998
Meteor	1979
Bacon Bits	1987
Slave Girls from Beyond Infinity	1987
Sleeping Beauty	1986
Slugs	1988
Slumber Party Massacre II	1987
The Story of Snow White	1987
Re-cycle	2006
The Man Who Knew Too Much	1956
The Man Who Never Was	1956
The Man in the Gray Flannel Suit	1956
Asfalto	2000
Almost Adult	2006
The Maverick Queen	1956
Borderland	2007
The Break-Up	2006
Cheaper by the Dozen 2	2005
Moonraker	1979
More American Graffiti	1979
Moscow Does Not Believe in Tears	1979
Meet Me in Las Vegas	1956
Mountain Family Robinson	1979
The Basket	2000
Mr. Mike's Mondo Video	1979
The Muppet Movie	1979
My Brilliant Career	1979
Parlez-moi d'Amour	1975
Eye See You	2000
Hostel Part II	2007
The Life of Reilly	2006
Petites Coupures	2003
Rank	2006
Letters From Iwo Jima	2006
The Slaughter	2007
Together Brothers	1974
Toute une Vie	1974
The Towering Inferno	1974
Whirlygirl	2006
The Trial of Billy Jack	1974
Without a Paddle	2004
Blue Moon	2000
Truck Turner	1974
The Business	2005
Twisted Brain	1974
Sex: The Annabel Chong Story	2000
In the Name of the Father	1993
Excellent Cadavers	1999
Never Been Kissed	1999
Indecent Behavior	1993
Indecent Proposal	1993
Indian Summer	1993
Inside Edge	1991
Los Lonely Boys: Cottonfields and Crossroads	2006
Uptown Saturday Night	1974
Going Places	1974
Rhinestone	1984
Les Ripoux	1984
Rive Droite, Rive Gauche	1984
Inside Monkey Zetterland	1992
The River Rat	1984
The River	1984
Intruso	1993
Roadhouse 66	1984
Ciao, Professore!	1994
Speaking in Strings	1999
The Specials	2000
A Very Natural Thing	1973
Romancing the Stone	1984
Women's Voices	1993
The Sixth Sense	1999
Dans les Villes	2006
The Rosebud Beach Hotel	1984
EMPz 4 Life	2006
Runaway	1984
Jack Be Nimble	1993
Terminator 3: Rise of the Machines	2003
Jack the Bear	1993
200 Cigarettes	1999
W	1974
Sam's Son	1984
The Blood of Others	1984
Jason Goes to Hell: The Final Friday	1993
Superstar	1999
Shadow Puppets	2007
Traffic	2001
Agnes	1997
En Vacances	2001
Three Dancing Slaves	2005
Savage Streets	1984
Scandalous	1984
Bad Girls from Valley High	2005
Dogville	2004
Schatjes!	1984
Joey Breaker	1993
Josh and S.A.M.	1993
Heartlift	2005
Arlington Road	1999
Scream for Help	1984
Three Businessmen	1998
The Joy Luck Club	1993
Judas Project	1993
Judgment Night	1993
Hidden Beauties: The Awakening	1998
The Army Game	1963
Second Time Lucky	1984
The Secret Diary of Sigmund Freud	1984
Secret Honor	1984
Jurassic Park	1993
Turn It Up	2000
Billy's Hollywood Screen Kiss	1998
The Sea Serpent	1985
L'Humanit?	2000
The Taste of Others	2001
Purely Belter	2000
The Hungry Bachelors Club	1999
Harrison's Flowers	2002
Gang Tapes	2001
Tupac: Resurrection	2003
Rollerball	2002
Cowboy del Amor	2006
Along Came Polly	2004
Sarah Silverman: Jesus Is Magic	2005
Miracle in the Rain	1956
Moby Dick	1956
The Good German	2006
La Mort En Ce Jardin	1956
Life Is Sweet	1990
The Mountain	1956
How to Eat Your Watermelon in White Company (And Enjoy It)	2006
Lionheart	1991
Lady in the Water	2006
Oblomov	1980
The Weather Underground	2003
Mad Cowgirl	2006
Little Vegas	1990
Mad Hot Ballroom	2005
100 Rifles	1969
Living Doll	1990
Living to Die	1990
Love and Other Disasters	2007
80 Steps to Jonah	1969
Mickey Blue Eyes	1999
Night Creature	1978
Night Flowers	1979
What Alice Found	2003
A Dog of Flanders	1999
The Long Walk Home	1990
Never Say Goodbye	1956
Longtime Companion	1990
The Adding Machine	1969
Next Exit	2005
Occupation: Dreamland	2005
A Nightingale Sang in Berkeley Square	1979
Nightwing	1979
Nocturna	1979
Norma Rae	1979
The North Avenue Irregulars	1979
Look Who's Talking Too	1990
Nightfall	1956
Loose Cannons	1990
Lord of the Flies	1990
Age of Consent	1969
North Dallas Forty	1979
Nutcracker Fantasy	1979
Dudley Do-Right	1999
Love at Large	1990
Love or Money	1989
Race You to the Bottom	2007
Saints and Soldiers	2004
The Odd Angry Shot	1979
The Santa Clause 3: The Escape Clause	2006
The Opposite Sex	1956
Crouching Tiger, Hidden Dragon	2000
Old Boyfriends	1979
Satellite	2006
The Onion Field	1979
Madhouse	1990
Opening Night	1977
Pajarico	1997
Pardners	1956
Pervirella	1997
Over the Edge	1979
The Young Girls of Wilko	1979
For Which He Stands	1996
Four Dogs Playing Poker	1999
Liam	2001
Dungeons & Dragons	2000
Trippin'	1999
Push	2006
Wondrous Oblivion	2006
Jewel Kingdom: The Ruby Princess Runs Away	2000
Facing Fear	2000
Atanarjuat the Fast Runner	2002
Yossi & Jagger	2003
Where the Lilies Bloom	1974
Where the Red Fern Grows	1974
The White Dawn	1974
Who?	1974
Manufactured Landscapes	2007
Monkey Warfare	2006
Sex Is Comedy	2004
Office Space	1999
A Woman Under the Influence	1974
Young Frankenstein	1974
Zandy's Bride	1974
Crazy as Hell	2002
Kalifornia	1993
Radiant City	2007
Remembering Arthur	2006
In Praise of Love	2002
Shergar	1999
Devil Doll	1964
Zorro	1975
Kika	1993
The Killing Box	1995
The Disorderly Orderly	1964
A Distant Trumpet	1964
A Stone's Throw	2006
Sheena	1984
Sur la trace d'Igor Rizzi	2006
Star Wars Episode III: Revenge of the Sith	2005
The Shooting Party	1985
Kleine Haie	1993
Silent Madness	1984
Knights	1993
Silent Night, Deadly Night	1984
A Very Serious Person	2006
A Piece of Eden	2000
Fatwa	2006
Vanaja	2007
Sixteen Candles	1984
The Slingshot	1993
Autumn Tale	1999
Slayground	1984
L.A. Goddess	1993
Lady Dragon 2	1993
Triad Election	2006
Teen Dreams	1995
Snowballing	1987
A Soldier's Story	1984
Last Action Hero	1993
On Fire	2006
Bimboland	1998
Ensign Pulver	1964
Another Pair of Aces: Three of a Kind	1991
The Last Party	1993
Special Effects	1984
Latcho Drom	1993
Boiler Room	2000
Splash	1984
Leningrad Cowboys Meet Moses	1994
Fail Safe	1964
The Fall of the Roman Empire	1964
Lush	1999
Starman	1984
The Stone Boy	1984
Stop Making Sense	1984
Fate Is the Hunter	1964
Father Goose	1964
Stranger than Paradise	1984
The Manson Massacre	1976
Entrapment	1999
Streets of Fire	1984
Streetwalkin'	1985
Streetwise	1985
Stuck on You	1983
Amazone	2000
Tomcats	2001
Undoing	2008
Working Slowly	2004
A Man Called Sarge	1990
The Man Inside	1990
Patterns	1956
Maniac Cop 2	1991
Never Been Thawed	2005
Marked for Death	1990
Martians Go Home	1990
Masters of Menace	1990
Penitentiary	1979
A Perfect Couple	1979
Phantasm	1979
The Pilot	1980
Megaville	1990
Memphis Belle	1990
Men Don't Leave	1990
Men at Work	1990
Private's Progress	1956
The Proud and the Beautiful	1953
Players	1979
Home of the Brave	2004
Mermaids	1990
The Proud and Profane	1956
Metropolitan	1990
Miami Blues	1990
Peaceful Warrior	2007
The Quatermass Xperiment	1955
Midnight Ride	1990
Doing Time	1979
Miller's Crossing	1990
Mindwarp	1991
The Rack	1956
The Rainmaker	1956
Misery	1990
Portrait of the Artist as a Young Man	1977
Mr. Frost	1990
Guinevere	1999
A Gun for Jennifer	1996
Mo' Better Blues	1990
Tibet: Cry of the Snow Lion	2003
The Prisoner of Zenda	1979
The Prize Fighter	1979
The Promise	1979
Promises in the Dark	1979
Prophecy	1979
Orchestra Rehearsal	1979
Mom	1990
The Revolt of Mamie Stover	1956
Richard III	1955
Qua La Mano	1980
Quadrophenia	1979
Rock Around the Clock	1956
Mortal Sins, Divine Obsession	1989
Quintet	1979
51 Birch Street	2006
Ravagers	1979
Agua Con Sal	2005
Mountains of the Moon	1990
Run for the Sun	1956
Real Life	1979
The Order	2003
The Homeboy	1999
Nanny Insanity	2006
The Conrad Boys	2006
Sweet Jane	2000
Skinned Deep	2005
Soap Girl	2002
Imelda	2004
Impostor	2001
Half Nelson	2006
The Host	2007
Invisible	2005
Dreamcatcher	2003
Aileen: Life and Death of a Serial Killer	2004
Pinocchio	2002
Pariah	2000
Art School Confidential	2006
American Experience	2000
The Assassination of Richard Nixon	2004
Today You Die	2005
First Men in the Moon	1964
Flight from Ashiya	1964
Flipper's New Adventure	1964
Life with Mikey	1993
For Those Who Think Young	1964
Success Is the Best Revenge	1984
Lip Gloss	1993
Supergirl	1984
Surf II	1984
Little Buddha	1993
Home for Christmas	1993
All These Women	1964
The Surrogate	1984
Swing Shift	1984
Live by the Fist	1993
Look Who's Talking Now	1993
Meilleur espoir feminin	2000
Tank	1984
Lost in Yonkers	1993
